#,البيت,النص
10695,36,كأني ورَحلي من نجاءٍ مُواشِكٍ على قارحٍ بالمنصليةِ قاربِ
10696,3,فآنَستَني في البُعدِ حتى ترَكتَني كأنّيَ في أهْلي مُقيمٌ ومَنزِلي
10697,27,فكأنَّ هذا قادِمٌ مِنْ غَيْبَةٍ وكأنَّ ذَاكَ مُبَشَّرٌ بِغُلَامِ
10698,3,والشيب كالمَحْل الجماد له لونان مغبرٌّ ومبيضّ
10699,1,ومستتِرٍ عنّي بضَوْءِ جَبينه يخيَّل في وَهْمي كخَطْرةِ خاطرِ
10700,2,مَثَلُ الشبيبة كالربيع إذا ما جِيْدَ فاخضرّت له الأرض
10701,21,نَقْضٌ كَرَجْعِ الطَّرْفِ قَدْ أبرمْتَه يا ابنَ الخَلائِفِ أيَّما إبْرَامِ
10702,21,تَصلّى بها بَرْدَ العِشاءِ ولم تكُنْ تخالُ وَبِيْصَ النارِ يبدو لراكِبِ
10703,27,فَرَدَّتْ سلامًا كارِهًا ثُمَّ اعْرَضتْ كما انحازتِ الافعى مخافةَ ضارِبِ
10704,2,ولكن سأُخْفِي ما كتمتُ تجلُّدًا وليسَ لأسرارِ المُحبِّين كَالدَّفْن
10705,8,حتّى كأنّ على الخطوب له عينًا تَجنّبَ جفنَها الغَمض
10706,13,ِوبِيضِ حِسانٍ يتَّبِعنَ إلى الصِّبا رسولًا كميعادِ العِتاقِ النجائبِ
10707,17,يغري خطوبَ الدهر منْصلتا كالسيف أحمدَ ضاربٌ وَقْعه
10708,21,رأيٌ كأن الدهرَ أطلعه من سرِّ كلِّ خفيَّةٍ طِلعه
10709,25,كالعارض التهبتْ صواعقُه وسقى البلادَ فلم يدع بُقعهْ
10710,4,تَضِيقُ عَلَيَّ الْأَرْضُ وَهْيَ فَسِيحَةٌ كَمَا ضَاقَ فَوْقَ الْخِصْرِ مَعْقِدُ هِمْيَانِ
10711,9,وَقَفْتُ بِهَا أَذْرِي النَّجِيعَ كَأَنَّمَا تَقَرَّبَ وَشْكُ الْبَيْنِ مِنِّي بِقُرْبَانِ
10712,117,وكهولُ الحَوذَانِ فيه مع السَّعْـ ـدان غُلْبًا كأنهن الصُّقُوب
10713,140,وحَقيقٌ بمثلها مَنْ هواهُ فيك عَيْن الصريح لا المأشُوبُ
10714,2,كَأنَّه زَاد حتى فاض من جسَدِي فَصَارَ سُقْمِي بِهِ في جسْم كتماني
10715,12,لجَجْنَ قِلى إن لَجَّ شيبي تَضاحُكا كما لجَّ في النَّفْر المِهارُ الخوارط
10716,2,بِعرْسٍ وآوَى وما أشْبها وكابنِ الرُّخاميِّ طيفِ الكَرى
10717,18,ويهزُّ عِطْفَيْه كما يهتَزُّ بعد الرِّيِّ عُودُ
10718,1,دُنْيَاك أشْبَهَتِ المُدَامةَ: ظاهِرٌ حَسَنٌ وباطِنُ أَمْرِها ما تَعْلَمُ
10719,5,فأَرسلتْ من فَمِ الإِبْريق صافيةً كأَنّمَا أَخْذُها بالعَيْن إِغفاءُ
10720,1,إذا انتقد الدينارَ، شبّهتُ كَفَّه لدى صُفْرةِ الدينار في وَضَحِ الكَفِّ
10721,8,فاحْسِبيني كفِضَّةٍ هُذِّبتْ في كلِّ عصرٍ بِمَسِّ نارٍ وكيرِ
10722,6,وَرِجالُ الأنامِ مثلُ الغواني غَيْرَ فَرْقِ التَّأْنِيثِ والتّذكِيرِ
10723,3,ليس عِشقُ الإماءِ مِن شُغلِ مِثلي إِنَّما يَعشَقُ الإماءَ العبيد!
10724,4,مِلْتَ عَنِّي إِلى سِوَايَ بأَفْوَا فِ حَدِيثٍ كالجَوْهَرِ المَنْظُومِ
10725,2,ترَى الوُحوشَ في ذرَى نِجادِهِ كالوَرَق الغَضِّ على أَعوادِهِ
10726,6,يا لَيْتَ شِعْرِي! هل يَعُودُ كما بَدَا زَمَنُ التَّصَابِي أَو يَجِيءُ كما مَضَى؟
10727,9,وكأن البهارُ يصفرُّ في الرو ض دنانير سكة صفراءِ
10728,8,وفرندٌ مثلُ الفرندِ ولكن ليس ذا في البها ولا في البهاءِ
10729,3,ثُمّ زُفّتْ في قَميصٍ أَدْكَنٍ فتجلّتْ كَفَتاةٍ في العُرُسْ
10730,8,وجَبِينُ هذَا كالشِّهَابِ جَلَا الدُّجَى عَنْهُ، وهذَا كالشِّهَابِ المُوقَدِ
10731,7,هذَا سِنَانٌ زَاعِبِيُّ في الْوَغَى وكأَنَّمَا هذَا ذُبَابُ مُهَنِّدِ
10732,5,قَدْ كَانَ قَرْمٌ كاسْمِهِ قَرْمًا، ومَا وَلَدَتْ نِسَاءُ بَنِي أبيهِ كأحْمَدِ
10733,5,فَمَضَتْ وَقَدْ صَبَغَ الحَياءُ بَياضَها لَوْنِي كمَا صَبَغَ اللُّجَيْنَ العَسْجَدُ
10734,3,وألَّفتُ ألحانًا لشُكرِكَ، لم يُصِبْ تَناسُبَها زِيرٌ، ومَثْنى، ومَثْلَثُ
10735,28,وَيَكُرُّ مَطْرورَ السِّنانِ، كأنَّه قَمَرٌ يُطارِدُ في العَجاجَةِ كَوْكَبا
10736,25,وَمُناسِبٌ حازَ الفَضيلَةَ أعْجَمًا فينا، كَما حازَ الفَضيلَةَ مُعرِبا
10737,24,بَشَرٌ كَمِصْباحِ الحَيا وَخَلائِقٌ تَخْبو لِبَهْجَتِها مَصابيحُ الرُّبا
10738,11,زُرناه كالمتوجِّعين وليس يعلمُ ما نُريدُ
10739,6,عِنْدِيَ فاعلم نَصيحةٌ عَجَبٌ وما أَخالُ السَّفِيهَ قابلها
10740,11,وَكَأَنَّ النَّجْمَ شَرْبٌ ثَمِلٌ وَاصَلَ الثَّمْلَةَ حَتَّى ارْتَعَشَا
10741,12,وَكَأَنَّ الصُّبْحَ فِي اللَّيْلِ وَقَدْ مَلَأَ الْأَرْجَاءَ مِمَّا جَيَّشَا
10742,4,ضرَبْتَ عنِ اذّكارِ المَوْتِ صَفْحًا، كأنّكَ لا تَراهُ عَليكَ حَتْمَا
10743,1,كأني بالتّرابِ عَلَيكَ رَدْمَا، برَبْعٍ لا أرَى لكَ فيهِ رَسْمَا
10744,4,لو كان يدري أنّه خارجٌ مثلُك من جُرْدانه لاختصى
10745,3,كَسِرْبِ الوَحْشِ يَبْعُدُ في تناطُحِه وَيَقْتَرِبُ
10746,11,وَحَلَّ عُقودَ دَمْعي في محلٍّ، كأنَّ نُحولَ مَعْلَمِه نُحولي
10747,10,أغارُ، إذا أذاعَ خَفِيَّ وَجْدي وَأَرَّقَني سَنا بَرقٍ كَليلِ
10748,12,كأنَّ يَدَ الرّبابِ حلَتْ رُباه مِنَ النُّوَّارِ في وَشْيٍ صَقيلِ
10749,18,وَنَشَّرَ مِنْ شَمائِلِ أَرْيَحِيٍّ، كَما جَرَتِ الشِّمالُ على الشَّمولِ
10750,3,كاليتيم الممسَّح الرأس إن شا ءَ ذوو مَسْح رأسه قَفَدوه
10751,3,لدى نَرجسٍ غضٍ وسِدرٍ كأنه قُدودُ جَوارٍ مِلنَ في أزرٍ خُضرِ
10752,11,فَلَمْ أرَ شَيْئًا قَطُّ أشْبَهَ مِنْهُمَا بِخُرْجَيْ بَعِيرٍ تَحْتَ شَيْخٍ مِنَ الركْبِ
10753,3,كأنَّ الصَّباحَ أسيرٌ نأى، فليسَ يُفَكُّ، ولا يُطْلَقُ
10754,17,وكأنني بي قائل: زرتُ الحيا فحبا وأمجد
10755,5,زيَّنُوا الأرْضَ كَمَا قَدْ زيِّنَتْ بِنُجُومِ اللّيْلِ آفاقُ الفَلَكْ
10756,9,أَرسله كالسَّهْم إِذ غلا به يسبِق طَرْفَ العَيْن في التهابِهِ
10757,5,كأَنَّ عَيْنَيْه إِذا رأَى بِهِ فَصَّا عقيقٍ قد تَقابلا بِهِ
10758,4,كأَنَّما يفترّ من أَنيابِهِ عن مُرهَفات النَّصْل أَو حِرابِهِ
10759,24,فَيصْدُرُ عَنْ راووقِ فِكْرٍ، كأنَّه يُرَوِّقُ جِرْيالًا مِنَ الخَمْرِ عَنْدَما
10760,15,وَدَيَّمَ صَوْبُ المُزْنِ فيهِ، كأنَّه نَوالُ أبي إسْحاقَ صابَ فدَيَّما
10761,14,تَضَوَّعَ تَحْتَ القَطْرِ، حتّى كأنَّما غَدا القَطْرُ يَسقيهِ الرَّحيقَ المُقَدَّما
10762,9,ربىً أشْبَهْنَ في منظـ ـرهنَّ المرجَ والعُمْرا
10763,9,يظل على البرز، اليفاع، كأنه من الغار، والخوف المحم، وبيلُ
10764,2,ثم استمرت فصارتْ في البلاد له كأنها أرسلتْ من دبرهِ مثلا
10765,3,فلا تحسبي أني تناسيت عهده ولكن صبري، يا أميم، جميلُ
10766,1,وليلة كالرفرف المعلم محفوفة الظلماء بالأنجمِ
10767,5,شبهت ذوب الراح في جامها بذوب دينار على درهمِ
10768,2,أمِنْ بعد إبداءِ المشيبِ مقَاتِلي لرامي المنايا تحسبينيَ ناجيا؟
10769,3,لا يُدانِي وليسَ تُشْبِهُ في الخِلْـ ـقَةِ إنْ أُبْرِزَتْ نِعَالَ المَوَالي
10770,3,فبِتُّ كأنّني ضاجعتُ عَوْذًا من الرَّقْشاء ما تُصْغي لراقِ
10771,5,وأشهَق مَرَّةً وأغُضّ أُخْرى كأنّي للتردّد في سِياقِ
10772,28,كالمسْكِ مَجَّ الوردُ من مائه فيه وأذكاهُ به الجَدْح
10773,15,نَعُدُّ للزَّورِ كريماتِ العُدَد، فَمِثْلُنا بِمِثْلِهِنَّ مُسْتَبِدّ
10774,13,وأضْحَتِ الأُهبُ شباريقَ قِدَد، كأنَّها في الرَّوْضِ نَظمًا وبَدَدْ
10775,4,ومِثْلِ قَضِيبِ البَانِ في زَيّ شاطِرٍ إذَا مَا بَدَا لِلطّرْفِ فَالعَقْلُ عَازِبُ
10776,4,يفعل الله ما يشاء كما شا ء متى شاء كائنا ما كانا
10777,26,أصْبَحَ سَمْحًا باللُّهَا في العُلَا فالشِّعْرُ فيهِ مِثْلُهُ سَمْحُ
10778,13,كالطَّوْدِ لا يَنْطِحُ لكنه يُوهِي رُؤوسًا شَأنُهَا النطح
10779,6,فَما لي أرَى النّاسَ في غَفْلَةٍ، كأنّ قُلُوبَهُمُ سَامِدَهْ
10780,4,وَقَدْ وَرَدَتْ نَهْرَ الْمَجَرَّةِ سَحْرَةً غَوَائِصَ فِيهِ مِثْلَ مَا تَفْعَلُ الْبَطُّ
10781,3,كَأَنَّ النُّجُومَ الزُّهْرَ أَعْشَارُ سُورَةٍ وَمِنْ خَطَرَاتِ الرَّجْمِ أَثْنَاءَهَا مَطُّ
10782,2,كَأَنَّ عَلَيْهَا كُلَّ عِقْدِ مَلَاحَة وحُسْنًا، وإن أَمْسَتْ وأَضحتْ بِلَا عِقْد
10783,1,ومِنْ جِيدِ غَيْدَاءِ التَّثَنِّي كأَنَّما أَتَتْك بِلَيْتَيْهَا مِنَ الرَّشَإِ الفَرْدِ
10784,7,فَعَادَتْ خَيَالًا مِثْلَهَا غَيْرَ أَنَّهُ مِنَ الْبَثِّ وَالشَّكْوَى يَبِينُ لَهُ لَغْطُ
10785,5,وذلكَ أيْضًا مثلُ بُستانِ خَدّهِ به الوَرْدُ يُسمَى مُضْعَفًا وَهوَ مُضْعِفُ
10786,2,كأَنَّما أَبْدَعَ في تَشْهِيرِها مُصَوِّرٌ حَسَّنَ مِنْ تَصْوِيرِها
10787,5,كأَنَّها والحَبْلُ في صُدورِها أَجادِلٌ تَنْهَضُ في سُيُورِها
10788,2,اِشتكت أكمَل ما كانت كما يُكْسَفُ البدرُ إذا ما قِيلَ تَمّْ
10789,7,فادعُ بي لا عدِمتَ تقويمَ مِثْلي وتَفطَّنْ لمَوْضِعِ السجَّادَهْ!
10790,8,"""أليسَ مِنَ الخُسْرَانِ أَنَّ لَياليًا تمرُّ بلا عِلْمٍ، وتُحْسَبُ مِنْ عُمْرِي؟!"""
10791,16,فَهُنَاكَ نَفّاحُ الشّمائِلِ، مِثْلَمَا طَرَقَتْ بِأنْفَاسِ الرّياضِ شَمَالُ
10792,5,كأنه وزمامُ الدهر في يده يرى عواقبَ ما يأتي وما يذر
10793,15,كما الدَّولةُ الزَّهراءُ حيثُ مكانُها مِن الأُفُقِ الأعْلى يَكونُ مَكِينُها
10794,26,كَساها كما تُكسَى الرِّجالُ فأشكَلَتْ وشَكَّتْ نُفوسٌ ثمَّ صحَّ يَقينُها
10795,8,يَبينُ فيه الضَّنَى ويُضْني كالسَّيفِ يَمضي وفيهِ أثرُ
10796,1,في مِثلها مِن نائِباتِ الزَّمَنْ يُعرفُ إحسانُك يا ابن الحَسَنْ
10797,1,أكفُّ لسان الدمع أن يشكوَ الهوى كأن لسان السقم لا يُحسنُ الشكوى
10798,1,كأنَّ يَقينَنا بالمَوْتِ شَكُّ، وَما عَقْلٌ على الشّهواتِ يَزكُو
10799,1,ويصبُرُ عنْكَ مَنْ مَلَكَ الفُؤادا لَئِنْ رُزِقَ السُّلُوَّ كما أرادا
10800,40,كَفَلَ الوَزِيرُ أبو الوَليد بجَبرِهمْ؛ إنّ الوَزِيرَ لمِثْلِهَا فَعّالُ
10801,33,هَيهاتَ لا عَهْدٌ كعَهدِكَ عائِدٌ إذْ أنْتَ في وَجهِ الزّمانِ جَمَالُ!
10802,9,فذلك ما شبهت فا أم معمرٍ إذا ما توالي الليل غارت نجومها
10803,4,ليسَ مَنْ كانَ غائباً فَقَدَتْه الـ ـعَيْنُ حَقّاً كالشَّاهِدِ المَفْقُودِ
10804,29,زُرْنَاك لمْ تَأذَنْ كأنّكَ غَافِلٌ؛ ما كَانَ مِنْكَ لِوَاجِبٍ إغْفَالُ
10805,18,شِيَمٌ يُنَافِسُ حُسْنَها إحْسَانُها كالرّاحِ نَافَسَ طَعْمَها الجِرْيالُ
10806,32,القُرْبُ مِنْهمْ بُعْدٌ من الرُّوح والْـ ـوَحْشَة ُ مِنْ مِثْلِهِمْ هي الأُنْسُ
10807,31,لا كأُناسٍ قد أصبَحُوا صَدَأَ الْـ عَيْشِ كأنَّ الدُّنيا بِهمْ حَبْسُ
10808,26,شَكَّ حَشاها بخُطْبَة ٍ عَنَنٍ كأنَّها منه طَعْنَةٌ خَلْسُ
10809,25,وَحَوْمَة ٍ للخِطَابِ فَرَّجَهَا والْـ ـقَومُ عُجْمٌ في مِثْلِها خُرْسُ
10810,5,بأيِّ ذنبٍ أُخِذتَ فينا لم تَجْنِ إلّا كذنْبِ صَحْرِ
10811,3,كأَنَّنا والزَّمانُ يَمْضِي ركْبُ سَفِينٍ بِلُجِّ بَحْرِ
10812,8,سوف ألْقى مِنَ الزّمانِ كما لَا قَوْا بِعُنْفٍ لا يُسْتَقَال وَدَسْرِ
10813,3,يَا بَانَةً، وَرَقُ الشَّبَابِ ظِلَالُهَا وَكَأَنَّ قَلْبِي، بَيْنَهَا، وَرْقَاءُ
10814,2,تَغْشَى النّوائبُ حالي وَهْيَ رازِحَة كالشِّعْرِ يَلْقَى زِحافا بعد ما نُهِكَا
10815,9,كفافُ العيش كالعرس وفضلُ العيشِ كالحلم
10816,1,وطويلُ القرن إلا أنه لاحقٌ بالأرض كالقرد الجزِعْ
10817,2,فكأنَّ صِحَّةَ نَسْجِها مِنْ لَفْظِهِ وكأنَّ حُسْنَ نِقائِها مِنْ عِرْضِهِ
10818,9,وظَلْتَ تَحْسِبُ رَبَّ المالِ مالِكَهُ على الحُقُوقِ، ورَبُّ المالِ واهِبُهُ
10819,17,وَهْوَ إذا ما أَعَرْتَ غُرَّتَهُ عَيْنيكَ لاحَتْ كأنَّها بِرْسُ
10820,16,وَهْوَ إذا ما رَمى بمُقْلته كانَتْ سُخاماً كأنَّها نِقْسُ
10821,7,أشبَهَ البَدْرَ وَحَا كاهُ إلّا كَلَفَهْ
10822,13,يَتْرُكُ ما مَرَّ مُذْ قُبَيْلُ بهِ كأَنَّ أَدْنَى عَهْدٍ بهِ الأَمْسُ
10823,3,فهو مثلُ الهواءِ في رقَّةِ الصَّنْـ ـعةِ لا بل يجوزُ حدَّ الهواءِ
10824,25,كالْبَرْقِ يَفْرِي الطُّلَى كأنَّ بهِ ذَحْلًا عَلَى المُقْصَدِين يَضْطَغِنُهْ
10825,1,فتى ينصبُّ في ثغر الليالي كما ينصَبُّ في المُقلِ السَّوادُ
10826,9,عبِقتْ أَكُفُّهمُ بها فكأَنّما يتنازعون بها سِخابَ قَرَنْفُلِ
10827,8,ولها دَبيبٌ في العِظام كأَنّه قَبْضُ النُّعاس وأَخْذُه بالمِفْصَلِ
10828,2,وَمَرَّ بِهِ رَطْبُ البَنانِ، كأنّه يُمَيِّلُ مِنْ أعْطافِه غُصُنًا رَطْبا
10829,5,هذا أبو الصقر فردٌ في كتابتهِ وهو ابن شيبانَ بيْن الطلح والسَّلم
10830,1,غُلَامٌ فَوْقَ مَا أَصِفُ كَأَنَّ قَوَامَهُ أَلِفُ
10831,9,كأنَّه الشمسُ في الأوج المُنيفِ بها على البريَّةِ لا نارٌ على علمِ
10832,1,لا تحسب النَّبَطُ الأوغادُ أنَّهُمُ أولى من العَربِ الأمْجادِ بالقلمِ
10833,5,يا صاحبَ الحانوت لا تَكُ مِشْغَبًا إِنّ الشَّراب محرَّمٌ كمحلَّلِ
10834,4,ومِثْلُ ((أَبِي النَّجْم)) المُهَذَّب فِعْلُهُ رَثَى لِمَشُوقٍ أَو أَوَى لِغَريبِ
10835,1,أسألتَ رسم الدار أم لم تسألِ دِمنًا عفتْ فكأنها لم تُحلِل؟
10836,167,رسا جبلا حَزْمٍ وعزم وقوة بمثلهما تحمَى القواصي وتُعْصَمُ
10837,15,وبأترابِها تُزَفُّ ومنهنْـ ـنَ كما قد عَلِمْتَها بنتُ فكري
10838,12,إنِّي وجدتُ الهوى في الصدرِ إنْ رَكَدا كالنارِ أو فاقَ حَرَّ النارِ مُتَّقِدا
10839,178,يُرَى أو يُلاقَى وحده فكأنما يُرى أو يُلاقى ألفُ ألف مصممُ
10840,47,وأنت الذي سحَّ النوالَ بَنانُه كما سح غيثٌ ضاحك المُزنِ راجسه
10841,8,تمرحُ كالمُهرةِ واسأل بها كم أبْلَتِ المُهْرةُ من مُهرَقِ
10842,6,وإنَّ في الخَيلِ لمَحْمُولةً محبوسَةٌ كالحامِلِ المُطْلِقِ
10843,6,لَوْلا سَمِيُّ سُيُوفِهِ وَمَضَاؤُه لمَّا سُلِلْنَ لَكنَّ كالأجْفانِ
10844,28,ترى عرصات الحي، منه، كأنها إذا غاب لم يشهد، بهن، عريبُ
10845,37,فتًى أريحي، كان يهتز، للندى كما اهتز عضب الشفرتين، قضوبُ
10846,35,يجبك، كما قد كان يفعل، إنه نجيبٌ، لأبواب العلاء، طلوبُ
10847,9,كأنَّ عَلى الجَماجِمِ مِنْهُ نارًا وأيْدِي القَوْمِ أجْنِحَةُ الفَرَاشِ
10848,6,فَقَدْ أضْحَى أبا الغَمَرَاتِ يُكْنَى كأنَّ أبا الْعَشائِرِ غَيْرُ فاشِ
10849,5,فإن الفارِسَ المَنْعُوتَ خَفَّتْ لِمُنْصُلِهِ الْفَوَارِسُ كالرّياشِ
10850,3,وَشَوْقٍ كالتَّوَقُّدِ في فُؤَادٍ كَجَمْرٍ في جَوَانِحَ كالمُحاشِ
10851,2,بكرتْ تُبصِّرني الرَّشادَ كأنّني لا أهتدي لمَذاهِب الأبرارِ
10852,1,أرى رجالا قد خُولوا نِعَما في خفة الحلم كالعصافيرِ
10853,74,مَنَحْتُكَها كالروضِ جادتْه دِيمة ٌ بكت فوقه حتى تَضاحك عابسه
10854,65,فلا قال والخطِّي حولك بينه فوارسُه كالغيل فيه عَنابسه
10855,180,سُكونٌ كإطراقِ الشُّجاع وسَورةٌ كسورته لا بل أشد وأعْرَمُ
10856,186,يدبرهُ رأيٌ سديدٌ بمثله تُرم مصاعيبُ الأمور وتخطم
10857,185,وإن كانت الأخرى -ولا نزلتْ به- فبأسٌ بمثليْه من الشر يؤدمُ
10858,7,هذا وأنفٌ دقيقٌ كأنّه قشرُ دُرَّهْ
10859,6,تُخَالُ تفاحةً أو فوردةً أو فجمرهْ
10860,1,ومُلِحّةٍ بالعَذْل تحسِب أنّني للعَذْل أترُك صُحْبةَ الشُّطّارِ
10861,193,إلى البأس لو يَمنى به الدهر مرةً لأغضى كما يغْضى الذليل المهضَّمُ
10862,7,تَبَدَّى كَبَدرٍ لم يَمُرّ بِبُرْجِهِ كُسُوفٌ ولمْ يَكْدُرْ غَدَاةَ أُفُولِ
10863,19,و((يَمَانٍ)) إِن يُسلْ لا يعْتَلِلْ كاليمَانِي العَضْبِ إِنْ هُزَّ بَتَكْ
10864,1,أرى طُهرًا سيثمر بعد عُرْسٍ كما قد تثمرُ الطربَ المدامَهْ
10865,14,ولِيَتْني من ((سُلَيْمانَ)) بهِ نِعْمَة مِثْلُ السَّحَابِ المُدَّرِكْ
10866,25,شعارَين يهتز الكريمُ عليهما كما اهتزَّ صَمْصامٌ جلتْه مَداوِسه
10867,37,يراك إذا نال النظيرُ نظيرَه نَظيرُك مثلُ النجم عَزّت مَلامسه
10868,1,كأنَّ صوت الأعجرِ المتينِ
10869,132,إلى أيِّ ما فيه قصدتَ حسبتَه هو الغرضُ المقصودُ فيه الميمَّمُ
10870,23,كلٌّ تَراهُ كالسَّحابة بالنـ ـندى والبأسِ ماطِرْ
10871,29,فتخالُه متقلِّبًا من كفِّ حامله مبادرْ
10872,106,يُعَدُّ إذا عُدَّ الملوك مبدَّأ كما عُدَّ رأسا للشهور المحرَّمُ
10873,2,كَأَنَّهَا مُرْسَلَةٌ مِنْ زَرَدٍ مُضَاعَفِ
10874,12,تَحلُبُ كفَّاهُ وبالًا على صُرُوفِها كالعارِضِ الوابلِ
10875,3,وَمِنْ لُغَاتٍ، حَوَالَيْنَا، مُبَرْبَرَةٍ كَأَنَّنَا فِي بِلَادِ ((الزَّنْجِ)) وَ((النَّبَطِ))
10876,6,كَأَنَّهُ فَيْشَةٌ جَاءُوا لِقُلْفَتِهَا بِخَاتِنٍ قَطَّ مِنْهَا النِّصْفَ عَنْ غَلَطِ
10877,54,غَادَرْتَ أرْضَهُمُ بِخَيْلِكَ في الوَغَى وكأنَّ أمنَعها لَها مِضْمارُ
10878,46,ومُجَرِّبون سَقاهُمُ مِنْ بأْسِهِ فإذا لُقُوا فكأنَّهُمْ أغْمارُ
10879,44,مُتَبهِّمٌ في غَرْسِهِ أنصَارُه عِنْدَ النِّزالِ كأنَّهُم أنصَارُ
10880,29,فَكَمْ مِدْحَةٍ غِبَّ النَّوالِ تَبَسَّمَتْ، كما ابتَسَمَ النُّوَّارُ غِبَّ حَيًا أروَى
10881,23,إذا طارَ عضنْها انْفَلَّ، في كُلِّ نَثلَةٍ دِلاصٍ كما ينفلُّ في الشَّمَطِ المِدْرى
10882,1,قِدْرُ الرَّقاشيّ مضروبٌ بها المَثَلُ في كلّ شيءٍ خلا النِّيران تبتذَلُ
10883,16,يُقَيِّدُ ألْحاظَ العُيونِ حِجابُهُ، كَأَنَّ بَصيرَ القَوْمِ مِنْ دُونِهِ أعْمى
10884,18,خَشَعُوا لِصَوْلتكَ التي هي عِنْدَهم كالمَوْتِ يأتي لَيْسَ فيهِ عَارُ
10885,11,قُدْتَ الجِيادَ كأنَّهُنَّ أجادلٌ بِقُرَى دَرَوْلِيَة ٍ لها أوْكارُ
10886,4,كالبَحْرِ بالشّامِ مُرٌّ لا يُصابُ به دُرٌّ ومن شَرٍّ زادِ القومِ طافِيكا
10887,3,مالِي عَلِمْتُكَ إنْ أَوْضَعْتَ في كذبٍ كأنَّكَ الشِّعْرُ لم تَكْذِبْ قوافِيكا
10888,1,انيسُ ظباءٍ كوحشِ الظباءِ وصبغُ حيًا مثلُ صِبغ الحياءِ
10889,4,وعيونٍ ما مثلُها من عيونٍ آخذاتٍ مختارَ كُلِّ كلام
10890,19,فهيَ تَعلو اليَفاعَ كالرّايةِ الحَمـ ـراءِ تَفري الدُّجَى إلى كلّ سارِ
10891,17,وقدورٌ كأنّهُنّ قُرُومٌ، هُدِرَتْ بَينَ جِلّةٍ وبِكارِ،
10892,15,ودُروعٌ كأنّها شَمَطُ الجَعـ ـدِ دهينًا، تَضَلُّ فيها المَدارِي
10893,14,وسيوفٌ كأنّها حينَ هُزّتْ وَرَقٌ هَزّها سُقوطُ القِطارِ
10894,5,فهْي بِكْرٌ كأَنّها كُلُّ شَيْءٍ حَسَنٍ طَيِّبٍ لَذيذٍ زُلالِ
10895,2,لَمَّا أَتَى نَحْوَنَا شَبَّهْتُ عِمَّتَهُ بِعَنْكَبُوتٍ عَلَى يَافُوخ خَشْخَاشَهْ
10896,33,إذَا اختَلَّ ثَغْرُ المَجْدِ أضحَى جِلادُهمْ ونائِلُهمْ مِنْ حَوْلِه كالعَوَاصِمِ
10897,7,ذَهَبيّةٍ تختالُ في جَنَباته كالدُّرّ ألّفه نِظامُ الرائقِ
10898,5,ومُدامةٍ مِثْلِ الخَلوق عَتيقةٍ حُجبتْ زَمانًا في كَنائِسِ دابِقِ
10899,22,فَلَمْ أَرَ بَاكيةً مِثْلَهَا تُبَكّي وَدَمْعَتُهَا لَا تُرَى
10900,290,وما زلتُ كالمثرِي يطول تنسمي رجاءك مغبوطا بما أتنسمُ
10901,1,لم تكن مثلُ نعمة الله في العبْـ ـباس تنجو من آفة التكديرِ
10902,3,ومُسَوَّدٍ، رَحْبِ الفِنَا ءِ أغَرَّ كالقَمَرِ المُنِيرِ
10903,8,فالعين، مني، كأن غربٌ تحط به دهماء، حاركها بالقتب محزومُ
10904,5,لك وجه كأنه حين يبدو مستعارٌ من منكر ونكير
10905,7,كأن فأرة مسكٍ في مفارقها للباسط، المتعاطي، وهو مزكومُ
10906,6,يحملن أترجةً، نضخ العبير بها كأن تطيابها، في الأنف، مشموم
10907,10,خَلائِقَ كالزَّغْفِ المُضَاعَفِ لم تَكُنْ لِتَنْفُذَها يَوْماً شَبَاةُ اللَّوائِمِ
10908,13,وَعَيْنَانِ حُمْرٌ مَآقِيهِمَا تَبِصَّانِ فِي هَامَةٍ كَالرَّحَا
10909,12,لَهُ فِي اليَبِيس نُفَاثٌ يَطِيرُ عَلَى جَانِبَيْهِ كَجَمْرِ الغَضَا
10910,17,كَأَنَّ مَزَاحِفَهُ أَنْسُعٌ خُرِزْنَ فُرَادَى وَمِنْهَا ثُنَا
10911,15,كَأَنَّ حَفِيفَ الرَّحَى جَرْسُهُ إذَا اصْطَكَّ أَثناؤه وانْطَوَى
10912,278,وما بطَّأَتْ بي عنك نفسٌ مُمَثَّلٌ لها فيك ظن بالمغيبِ مرجَّمُ
10913,277,وإني لأرجو أن تراني صروفُه منيعا كأني في جوارك أعْصَمُ
10914,26,تَسَلَّبتِ الدُّنيا عليهِ فأصبَحَتْ خَلائِقُها مِثلَ الفِجَاجِ القوَاتِمِ
10915,275,ومثلُكَ منْ لم يُلْقَ في عرْضِ بِذْلَةٍ وما عذر من يلقاك والعرضُ أدْسَمُ؟
10916,31,كأنهُمْ وُلِدُوا منْ قَبلِ أنْ وُلدُوا أوْ كانَ فَهْمُهُمُ أيَّامَ لمْ يكُن
10917,5,فكأنّ آباءَ الظِّباء تحالفوا بأَلِيّة قد شُدّدتْ بتأكّدِ
10918,37,مُنذُ احْتَبَيْتَ بأنْطاكِيةَ اعتدلت حتى كَأنَّ ذَوِي الأوْتارِ في هُدَنِ
10919,34,كأنَّ مالَ ابنِ عبد اللَهِ مُغترَفٌ من رَاحَتَيْهِ بأرْضِ الرُّومِ وَاليَمن
10920,7,لأشرَبَنّ بكأسِ المَوْتِ مُنْجَدِلًا، يَوْمًا، كمَا شرِبَ الماضُونَ بالكاسِ
